Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,198ce8e3-f05a-4bec-9f7f-325347453326,0.0000072,kilogram,biosphere,0,6.67E-07,,,,Phosphorus,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,748f22a9-eba4-4726-bef5-92c7442ce189,0.0000072,kilogram,biosphere,0,6.67E-07,,,,Zinc,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,2cbb504a-ce2f-40e9-9d38-e130e95a1242,0.000000012,kilogram,biosphere,0,1.11E-09,,,,Benzo(a)pyrene,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,aa567547-9821-456a-8412-e726735eeb29,0.0000012,kilogram,biosphere,0,1.11E-07,,,,Fluorine,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,a850e6de-a007-432f-be7f-ce6e2cf1f2ae,7.20E-09,kilogram,biosphere,0,6.67E-10,,,,Mercury,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,8c52f40c-69b7-4538-8923-b371523c71f5,0.00006,kilogram,biosphere,0,5.56E-06,,,,Sulfur dioxide,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,bfa26b15-5340-441e-acb4-0bb19a4028d3,0.00002184,kilogram,biosphere,0,2.02E-06,,,,"Hydrocarbons, aliphatic, alkanes, unspecified",,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,230d8a0a-517c-43fe-8357-1818dd12997a,0.00012,kilogram,biosphere,0,1.11E-05,,,,"Particulates, < 2.5 um",,"('air', 'urban air close to ground')",expert estimation (see source)
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,88cde01c-df69-40bb-9b14-6eac71bea5b8,0.000000528,kilogram,biosphere,0,4.89E-08,,,,Copper,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,34837fe3-4332-493c-86bb-95a207d9c234,7.44E-05,kilogram,biosphere,0,6.89E-06,,,,"Hydrocarbons, aliphatic, unsaturated",,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,0.0000006,kilogram,biosphere,0,5.56E-08,,,,Lead,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,10571d92-ea97-4ac6-adb6-b25893a631cb,0.00000288,kilogram,biosphere,0,2.67E-07,,,,m-Xylene,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,36e53653-1338-42c7-816c-f6667809e0b1,1.68E-08,kilogram,biosphere,0,1.56E-09,,,,Cadmium,,"('air', 'urban air close to ground')",literature
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,9afa0173-ecbd-4f2c-9c5c-b3128a032812,0.0024,kilogram,biosphere,0,0.000222222,,,,"Carbon monoxide, non-fossil",,"('air', 'urban air close to ground')",expert estimation (see source)
Modified consequential datasets,WC_cogeneration_conseq,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 - modified",megajoule,process,biosphere3,d068f3e2-b033-417b-a359-ca4f25da9731,0.00192,kilogram,biosphere,0,0.000177778,,,,Nitrogen oxides,,"('air', 'urban air close to ground')",expert estimation (see source)
Modified consequential datasets,SC_600_CO_conseq,Sorting center density of 600 - modified CO,cubic meter,process,ecoinvent 3_5 cut_off,bb92228e929cedaa8a50a5d816af93d0,0.00000006,unit,technosphere,0,1,,,,"sorting facility, for construction waste",RoW,,EcoSpold01Location=CH
Modified consequential datasets,SC_600_CO_conseq,Sorting center density of 600 - modified CO,cubic meter,process,Modified consequential datasets,Modified building machine - CO,2.467,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Modified consequential datasets,SC_600_CO_conseq,Sorting center density of 600 - modified CO,cubic meter,process,ecoinvent 3_5 cut_off,5372827dd605886e1bea9e1f4406355c,2.22,kilowatt hour,technosphere,0,1,,,,"electricity, high voltage",CA-QC,,
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,a4b6d367443aef4ab5fddf0b0da90742,-0.000075,cubic meter,technosphere,2,-9.498022444,0.257099203,"{'reliability': 4, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,rainwater mineral oil storage,RoW,,Rainwater with pollutants
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,Modified consequential datasets,Modified market for diesel - CO,1,kilogram,production,0,1,,,,"diesel, low-sulfur",RoW,,
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,a2c176aa52ef11d7929bea72e1edd95c,2.48E-10,unit,technosphere,2,-22.11759237,0.558659109,"{'reliability': 3, 'completeness': 5, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0.547722558,"infrastructure, for regional distribution of oil product",GLO,,Calculation
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,4abaca2f2c7424cb09e161260c0c9e9c,-0.000168,kilogram,technosphere,2,-8.691546579,0.403360881,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.346410162,fly ash and scrubber sludge,RoW,,Environmental report and literature
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,f94ac0ca5f4d3d7f9ac47d4d0708a9ae,0.00058374,megajoule,technosphere,2,-7.44605488,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,"heat, central or small-scale, other than natural gas",RoW,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,6b493f36306dafc8e74e1eb895f3ce57,0.30455,ton kilometer,technosphere,2,-1.188920002,0.353128872,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0.346410162,"transport, pipeline, onshore, petroleum",RoW,,Environmental report and estimation for imports
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,e7782474e3abee8e0d4d372d0e93c988,1,kilogram,technosphere,0,1,,,,"diesel, low-sulfur",RoW,,
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,7d5b736b20d0f50902d24db19def7f42,3,ton kilometer,technosphere,2,-20.09739492,0.449444101,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 4}",0.346410162,"transport, freight train",US,,"Transport distance based on US BTS Commodity Flow Surveys 1993, 1997, 2002, 2007, US Dep. Of Transportation, Bureau of Transportation Statistics."
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,2dda5649ddd59e8c30aa7bff63720e2a,-3.39E-08,cubic meter,technosphere,2,-17.20057517,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,"wastewater, average",CH,,Used water
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,dfde4cde5d5094018fde172be9f41b26,-6.55E-07,cubic meter,technosphere,2,-14.23844047,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,"wastewater, average",RoW,,Used water
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,6abe77f0102f58f31cb0914f4b643707,1.29E-06,kilogram,technosphere,2,-13.56009307,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,tap water,CA-QC,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,c41728f4a2faf38d125c6012cde0f82b,0.000687709,kilogram,technosphere,2,-7.282144775,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,tap water,RoW,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,e4207731e692cd27027e614016f40125,0.0067,kilowatt hour,technosphere,0,1,,,,"electricity, low voltage",US-TRE,,
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,15c21d3a7627dff8b65eb6bc7ff9d8ec,-2.23E-09,kilogram,technosphere,2,-19.921298,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,municipal solid waste,CY,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,f66fb7a11ac8e17b09ef84c861a16403,-8.85E-09,kilogram,technosphere,2,-18.54287245,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,municipal solid waste,CA-QC,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,ecoinvent 3_5 cut_off,70836d5dbe6fd9de9924889810e1fea9,-6.26E-06,kilogram,technosphere,2,-11.98150287,0.068556546,"{'reliability': 2, 'completeness': 4, 'temporal correlation': 3, 'geographical correlation': 3, 'further technological correlation': 1}",0,municipal solid waste,RoW,,Environmental report
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,1.03E-07,cubic meter,biosphere,2,-16.08514455,0.206639783,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0.2,Water,,"('air',)",Calculated value based on literature values and expert opinion. See comments in the parametres' comment field.
Modified consequential datasets,Modified market for diesel - CO,"market for diesel, low-sulfur - modified CO",kilogram,process,biosphere3,2404b41a-2eed-4e9d-8ab6-783946fdf5d6,5.86E-07,cubic meter,biosphere,2,-14.3505435,0.206639783,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 3, 'geographical correlation': 1, 'further technological correlation': 1}",0.2,Water,,"('water',)",Calculated value based on literature values and expert opinion. See comments in the parametres' comment field.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,b2e7a136bf155478abf3c82eaf2fe63f,0.00000188,unit,technosphere,2,-13.18423878,0.553172667,"{'reliability': 3, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 5, 'further technological correlation': 1}",0.547722558,"lorry, 16 metric ton",GLO,,Calculated value based on lifetime vkm (540 000 for all lorry sizes) and average load factors (see Activity Description).
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,503b253bf516dc475f79798a34f6cf15,-0.000409654,kilogram,technosphere,2,-7.80019696,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"tyre wear emissions, lorry",GLO,,"Road freight specific non-exhaust emissions.

This dataset and the emission factors within it relate to 1kg of tyre wear. In order to use the treatment of non-exhaust emissions in a transport dataset the quantity of emissions per km must be calculated. Non-exhaust emissions are considered to be linearly scalable to gross vehicle weight (GVW). For tyre wear emissions from lorries the specific quantity is 8.055E-8 kg/kg GVW*km. 

The GVW of the 3.5-7.5t lorries using an average load factor is 4984kg.

The value calculated must then be devided by the average load to give the non-exhaust emissions per tkm."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,f8c2d8f666837efeb6177968358d6288,-0.0000356,kilogram,technosphere,2,-10.24316492,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"road wear emissions, lorry",GLO,,"Road freight specific non-exhaust emissions.

This dataset and the emission factors within it relate to 1kg of tyre wear. In order to use the treatment of non-exhaust emissions in a transport dataset the quantity of emissions per km must be calculated. Non-exhaust emissions are considered to be linearly scalable to gross vehicle weight (GVW). For road wear emissions due to lorries the specific quantity is 7.0E-9 kg/kg GVW*km. 

The GVW of the 3.5-7.5t lorries using an average load factor is 4984kg.

The value calculated must then be devided by the average load to give the non-exhaust emissions per tkm."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,Modified consequential datasets,Modified Lorry - CO,1,ton kilometer,production,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,477ca8b9d73e2240e638a378f52b5639,-4.13E-05,kilogram,technosphere,2,-10.09351415,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"brake wear emissions, lorry",GLO,,"Road freight specific non-exhaust emissions.

This dataset and the emission factors within it relate to 1kg of tyre wear. In order to use the treatment of non-exhaust emissions in a transport dataset the quantity of emissions per km must be calculated. Non-exhaust emissions are considered to be linearly scalable to gross vehicle weight (GVW). For brake wear emissions from lorries the specific quantity is 8.13E-9 kg/kg GVW*km. 

The GVW of the 3.5-7.5t lorries using an average load factor is 4984kg.

The value calculated must then be devided by the average load to give the non-exhaust emissions per tkm."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,6a1f8e32715f75f97b37eecb04df10f0,0.00000188,unit,technosphere,2,-13.18423878,0.553172667,"{'reliability': 3, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 5, 'further technological correlation': 1}",0.547722558,"maintenance, lorry 16 metric ton",GLO,,EcoSpold01Location=CH
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,ecoinvent 3_5 cut_off,378c6dbce0519c862c9c2453955e9c3d,0.00195,meter-year,technosphere,2,-6.239925906,0.553172667,"{'reliability': 3, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 5, 'further technological correlation': 1}",0.547722558,road,GLO,,EcoSpold01Location=CH
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,Modified consequential datasets,Modified market for diesel - CO,0.109600812,kilogram,technosphere,0,1,,,,"diesel, low-sulfur",RoW,,
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,0.348041039,kilogram,biosphere,2,-1.055434878,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"Carbon dioxide, fossil",,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,71234253-b3a7-4dfe-b166-a484ad15bee7,5.81E-10,kilogram,biosphere,2,-21.26647003,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Mercury,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,e3e8f6a2-c45e-4685-9859-698b2eadaf5b,3.81E-07,kilogram,biosphere,2,-14.78143806,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Acetaldehyde,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,dc6dbdaa-9f13-43a8-8af5-6603688c6ad0,1.10E-11,kilogram,biosphere,2,-25.23675971,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Arsenic,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,8e123669-94d3-41d8-9480-a79211fe7c43,5.71E-09,kilogram,biosphere,2,-18.98101179,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Lead,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,3a6c936c-0276-4f11-9d98-1bd011387a6e,8.33E-09,kilogram,biosphere,2,-18.60353684,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Propane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,3.05E-06,kilogram,biosphere,2,-12.70030995,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Ammonia,,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e,8.16E-08,kilogram,biosphere,2,-16.32115353,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,m-Xylene,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,ec8144d6-d123-43b1-9c17-a295422a0498,2.32E-09,kilogram,biosphere,2,-19.88017395,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Copper,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,982b0510-96ac-4bcb-a758-e98006b95f4d,1.25E-08,kilogram,biosphere,2,-18.19807334,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Butane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,d896ced7-a107-4017-b284-d95a8ef3e735,1.47E-07,kilogram,biosphere,2,-15.7299734,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Acrolein,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,28999907-a8a7-45b3-857e-836495ca2aa0,5.83E-09,kilogram,biosphere,2,-18.9602111,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Benzene,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,0795345f-c7ae-410c-ad25-1845784c75f5,2.05E-07,kilogram,biosphere,2,-15.401188,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"Methane, fossil",,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,3e5d7d91-67d7-4afb-91dd-36fab58e4685,8.57E-09,kilogram,biosphere,2,-18.57490709,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,"PAH, polycyclic aromatic hydrocarbons",,"('air',)",Literature value. PAH's per kg fuel use provided by the EMEP/EEA (2013) guidebook.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,20185046-64bb-4c09-a8e7-e8a9e144ca98,1.60E-05,kilogram,biosphere,2,-11.0420722,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Dinitrogen monoxide,,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,7.00E-07,kilogram,biosphere,2,-14.17271993,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Formaldehyde,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,9cec94a2-e7fe-43f4-82f4-293c477f86dc,4.66E-08,kilogram,biosphere,2,-16.8807687,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Styrene,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,1ec6c4b4-ee5f-4788-8683-c95a84d6d63c,2.50E-08,kilogram,biosphere,2,-17.50492215,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Heptane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,8e30c990-5ed4-4f94-9d0e-2f5e4ff1a1f9,2.50E-09,kilogram,biosphere,2,-19.80750725,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Ethane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
