Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,71234253-b3a7-4dfe-b166-a484ad15bee7,6.07E-07,kilogram,biosphere,2,-14.31413692,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Mercury,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,5896c761-4e02-4573-8747-c4bbf73162c0,0.009660682,kilogram,biosphere,2,-4.639691057,0.221867077,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.2,Phenol,,"('air',)",On-site process related VOCs are  typically released during the drying and pressing of the OSB products
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,4cff006f-c6df-42a8-9dee-cc064f14326e,0.006276099,kilogram,biosphere,2,-5.071006728,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Hydrocarbons, aliphatic, unsaturated",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,295060ba-3c3d-45e4-99ca-e17b1204b553,0.000344173,kilogram,biosphere,2,-7.974365682,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Manganese,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.003502468,kilogram,biosphere,2,-5.654287431,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Ammonia,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,39d1390a-ded6-41cb-a536-d47510bf2fbc,0.000364419,kilogram,biosphere,2,-7.917207268,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Chlorine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,8e123669-94d3-41d8-9480-a79211fe7c43,5.06E-05,kilogram,biosphere,2,-9.891288294,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Lead,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.223517575,kilogram,biosphere,2,-1.498265234,0.360312364,"{'reliability': 2, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.346410162,"Particulates, > 10 um",,"('air',)","On-site process related particulates are typically released during the drying and pressing of the OSB products.
Calculated value from total particulates and PM<10 um"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,20185046-64bb-4c09-a8e7-e8a9e144ca98,0.00506137,kilogram,biosphere,2,-5.286118108,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Dinitrogen monoxide,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,aeefa758-5f4f-4bb4-a28a-4075e81f2fde,0.000728837,kilogram,biosphere,2,-7.224060087,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Magnesium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.450180735,kilogram,biosphere,2,-0.798106144,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Nitrogen oxides,,"('air',)","On-site process and emissions from energy production from wood.

Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,ec8144d6-d123-43b1-9c17-a295422a0498,4.45E-05,kilogram,biosphere,2,-10.01912167,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Copper,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,a5506f4b-113f-4713-95c3-c819dde6e48b,1.21E-05,kilogram,biosphere,2,-11.31840465,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Nickel,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.832164945,kilogram,biosphere,2,-0.183724606,0.221867077,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.2,"Carbon monoxide, fossil",,"('air',)",On-site process emission
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,d761f94e-517d-41cf-89fa-17dc72f7a69b,0.000607364,kilogram,biosphere,2,-7.406381644,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Phosphorus,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,5e13c2ab-5466-4ff5-816d-702dfdf25f76,1.01E-06,kilogram,biosphere,2,-13.8033113,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Benzo(a)pyrene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,3e5d7d91-67d7-4afb-91dd-36fab58e4685,2.25E-05,kilogram,biosphere,2,-10.70321901,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"PAH, polycyclic aromatic hydrocarbons",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,88ef28f1-cfd5-44a0-ac34-01acf2db84a0,6.07E-05,kilogram,biosphere,2,-9.708966737,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, ethyl-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,0.442429652,cubic meter,biosphere,2,-0.815473807,0.103561576,"{'reliability': 3, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 1}",0.024494897,Water,,"('air',)","Evaporated water during wood combustion. 
Calculated from the mass balance"
Modified dataset,Recyc_OSB_CO,Recycled OSB production - CO,cubic meter,process,biosphere3,04f42988-6207-4d09-a91f-155be8d27eb0,1.46E-11,kilogram,biosphere,2,-24.95159365,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, hexachloro-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_PB_CO,Recycled particle board production - CO,cubic meter,process,ecoinvent 3_5 cut_off,e91c7f4c2fd5babd8067ec1fa1837db4,3.7,kilogram,technosphere,2,0.542324291,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,diesel,RER,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,Recyc_PB_CO,Recycled particle board production - CO,cubic meter,process,Modified dataset,Recyc_PB_CO,1,cubic meter,production,0,1,,,,"particle board, for indoor use",RoW,,
Modified dataset,Recyc_PB_CO,Recycled particle board production - CO,cubic meter,process,ecoinvent 3_5 cut_off,535aafcac8197230801752ab62da82f4,3.33E-08,unit,technosphere,2,-17.21770844,0.748331477,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.591607978,"wooden board factory, organic bonded boards",GLO,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
